Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
43,,Thu May 05 07:29:13 EDT 2022,RunFA21A3Tests.java,1651750153473,46039,0,(F)1(I)2,0.6666666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.06521739130434782,0.0,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,[]
44,,Thu May 05 07:30:02 EDT 2022,RunFA21A3Tests.java,1651750202697,43921,0,(D)2(F)1(D)3,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.13953488372093023,0.0,0.11627906976744186,0.023255813953488372,0.0,0.0,0.0,0.0,[]
45,,Thu May 05 07:30:47 EDT 2022,RunFA21A3Tests.java,1651750247848,16037,0,(D)7,0.0,100.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,[]
54,,Thu May 05 14:01:22 EDT 2022,RunFA21A3Tests.java,1651773682094,177856,0,(F)9(I)1(F)4,0.07142857142857142,0.0,0.0,92.85714285714286,0.0,0.0,0.07909604519774012,0.0,0.0,0.07344632768361582,0.0,0.0,0.005649717514124294,0.0,[]
71,,Thu May 05 15:00:24 EDT 2022,RunFA21A3Tests.java,1651777224439,690478,0,(R)1(I)2(F)2(I)1(F)8,0.21428571428571427,0.0,0.0,71.42857142857143,0.0,0.0,0.020289855072463767,0.0,0.0,0.014492753623188406,0.0,0.0014492753623188406,0.004347826086956522,6.0,[]
72,,Thu May 05 15:11:55 EDT 2022,RunFA21A3Tests.java,1651777915080,181474,0,(I)1(R)1(I)2(F)8,0.25,0.0,0.0,66.66666666666666,0.0,0.0,0.06629834254143646,0.0,0.0,0.04419889502762431,0.0,0.0055248618784530384,0.016574585635359115,3.0,[]
73,,Thu May 05 15:14:56 EDT 2022,RunFA21A3Tests.java,1651778096554,43370,0,(F)3,0.0,0.0,0.0,100.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,[]
74,,Thu May 05 15:15:39 EDT 2022,RunFA21A3Tests.java,1651778139924,9688,9688,(F)1(I)5(R)3(I)3(R)2(I)3,0.6470588235294118,0.0,0.0,5.88235294117647,0.0,0.0,1.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,1.2222222222222223,0.0,[]
75,,Thu May 05 15:15:47 EDT 2022,RunFA21A3Tests.java,1651778147575,11916,0,(I)4(R)2(I)1(R)1,0.625,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,0.45454545454545453,0.0,[]
76,,Thu May 05 15:16:02 EDT 2022,RunFA21A3Tests.java,1651778162941,14912,0,(R)1(I)2(R)1(I)1(R)2(I)1(R)1(I)3(R)1(I)1,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,[]
77,,Thu May 05 15:16:17 EDT 2022,RunFA21A3Tests.java,1651778177860,10149,0,(R)1(I)1(R)3(I)1(R)3(I)2,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.7,0.4,0.0,[]
78,,Thu May 05 15:16:28 EDT 2022,RunFA21A3Tests.java,1651778188033,22085,0,(D)2(I)1(R)1(F)2(D)2,0.125,50.0,0.0,25.0,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.0,[]
79,,Thu May 05 15:16:50 EDT 2022,RunFA21A3Tests.java,1651778210117,185166,0,(F)2(I)2(F)1,0.4,0.0,0.0,60.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.016216216216216217,0.0,0.0,0.010810810810810811,0.0,[]
